name,shape,n_elements,mean,std,abs_max,max_sigma,n_outliers,outlier_ratio_pct,dist_3_6_pct,dist_6_10_pct,dist_10_50_pct,dist_50p_pct,g2_pct_groups_with_outlier,g2_pct_groups_with_multi_outlier,g2_avg_outliers_per_active_group,g2_victim_waste_pct,g4_pct_groups_with_outlier,g4_pct_groups_with_multi_outlier,g4_avg_outliers_per_active_group,g4_victim_waste_pct,g8_pct_groups_with_outlier,g8_pct_groups_with_multi_outlier,g8_avg_outliers_per_active_group,g8_victim_waste_pct
encoder.layer.1.intermediate.dense,"(32, 128, 768)",3145728,-0.040245797,1.3109901,63.272438,48.263092,8623,0.2741177876790365,52.81224631798678,2.481734895048127,44.706018786965096,0.0,0.548235575358073,0.0,1.0,0.2741177876790365,1.096471150716146,0.0,1.0,0.8223533630371094,2.192942301432292,0.0,1.0,1.9188245137532551
encoder.layer.1.output.dense,"(32, 128, 3072)",12582912,-0.029798267,0.24578883,10.058861,40.92481,188915,1.5013615290323892,54.94005240452056,27.143424291347962,17.916523304131488,0.0,2.95101801554362,0.05170504252115885,1.0175210867059494,1.47550900777181,5.7936032613118496,0.2117792765299479,1.0365649571195767,4.345202445983887,11.131668090820312,0.8761088053385416,1.0789840421278687,9.740209579467773
encoder.layer.10.attention.output.dense,"(32, 128, 768)",3145728,-0.0010379162,0.20126726,3.3621821,16.705063,66787,2.1231015523274737,91.51631305493584,7.998562594516898,0.4851243505472622,0.0,3.9585113525390625,0.2876917521158854,1.0726767530757124,1.9792556762695312,6.929779052734375,1.3140360514322915,1.2254945135601307,5.197334289550781,11.423746744791668,3.6346435546875,1.48679875333927,9.995778401692707
encoder.layer.10.attention.self.key,"(32, 128, 768)",3145728,-0.036210313,0.9081474,26.624727,29.317627,6156,0.1956939697265625,36.46848602988954,8.089668615984404,55.44184535412605,0.0,0.391387939453125,0.0,1.0,0.1956939697265625,0.78277587890625,0.0,1.0,0.5870819091796875,1.5637715657552083,0.0017801920572916667,1.0011383964872338,1.3683001200358071
encoder.layer.10.attention.self.query,"(32, 128, 768)",3145728,-0.036210313,0.9081474,26.624727,29.317627,6156,0.1956939697265625,36.46848602988954,8.089668615984404,55.44184535412605,0.0,0.391387939453125,0.0,1.0,0.1956939697265625,0.78277587890625,0.0,1.0,0.5870819091796875,1.5637715657552083,0.0017801920572916667,1.0011383964872338,1.3683001200358071
encoder.layer.10.attention.self.value,"(32, 128, 768)",3145728,-0.036210313,0.9081474,26.624727,29.317627,6156,0.1956939697265625,36.46848602988954,8.089668615984404,55.44184535412605,0.0,0.391387939453125,0.0,1.0,0.1956939697265625,0.78277587890625,0.0,1.0,0.5870819091796875,1.5637715657552083,0.0017801920572916667,1.0011383964872338,1.3683001200358071
encoder.layer.10.intermediate.dense,"(32, 128, 768)",3145728,-0.022752896,0.89189565,55.016434,61.684834,10003,0.317986806233724,22.043386983904828,21.383584924522644,56.31310606817954,0.2599220233929821,0.635846455891927,0.00012715657552083332,1.0001999800019998,0.3179232279459635,1.2715657552083335,0.0003814697265625,1.0003,0.95367431640625,2.538808186848958,0.005086263020833334,1.0020034057898428,2.221457163492839
encoder.layer.10.output.dense,"(32, 128, 3072)",12582912,-0.0795018,0.2879355,133.1841,462.54837,51348,0.4080772399902344,84.11427903715821,12.70740827296097,2.9485082184310976,0.22980447144971566,0.8113861083984375,0.00476837158203125,1.0058768218147627,0.40569305419921875,1.5968958536783855,0.03509521484375,1.0221762153123382,1.197671890258789,3.1035741170247393,0.14737447102864581,1.0518897879750078,2.7156273523966474
encoder.layer.11.attention.output.dense,"(32, 128, 768)",3145728,0.0028074505,0.19290484,3.9210365,20.326273,64907,2.0633379618326826,91.3368357804243,8.059223196265426,0.6039410233102748,0.0,3.771082560221354,0.3555933634440104,1.0942947702060222,1.885541280110677,6.4052581787109375,1.499176025390625,1.288527584221706,4.803943634033203,10.001373291015625,3.9914449055989585,1.650443715513515,8.751201629638672
encoder.layer.11.attention.self.key,"(32, 128, 768)",3145728,-0.043410137,0.992732,31.21686,31.445406,4203,0.13360977172851562,6.138472519628837,7.637401855817274,86.22412562455389,0.0,0.26721954345703125,0.0,1.0,0.13360977172851562,0.5344390869140625,0.0,1.0,0.4008293151855469,1.068878173828125,0.0,1.0,0.9352684020996094
encoder.layer.11.attention.self.query,"(32, 128, 768)",3145728,-0.043410137,0.992732,31.21686,31.445406,4203,0.13360977172851562,6.138472519628837,7.637401855817274,86.22412562455389,0.0,0.26721954345703125,0.0,1.0,0.13360977172851562,0.5344390869140625,0.0,1.0,0.4008293151855469,1.068878173828125,0.0,1.0,0.9352684020996094
encoder.layer.11.attention.self.value,"(32, 128, 768)",3145728,-0.043410137,0.992732,31.21686,31.445406,4203,0.13360977172851562,6.138472519628837,7.637401855817274,86.22412562455389,0.0,0.26721954345703125,0.0,1.0,0.13360977172851562,0.5344390869140625,0.0,1.0,0.4008293151855469,1.068878173828125,0.0,1.0,0.9352684020996094
encoder.layer.11.intermediate.dense,"(32, 128, 768)",3145728,-0.054583747,1.3604752,41.83352,30.749197,4257,0.13532638549804688,4.251820530890298,0.9161381254404511,94.83204134366925,0.0,0.27065277099609375,0.0,1.0,0.13532638549804688,0.5413055419921875,0.0,1.0,0.4059791564941406,1.082611083984375,0.0,1.0,0.9472846984863281
