name,shape,n_elements,mean,std,abs_max,max_sigma,n_outliers,outlier_ratio_pct,dist_3_6_pct,dist_6_10_pct,dist_10_50_pct,dist_50p_pct,g2_pct_groups_with_outlier,g2_pct_groups_with_multi_outlier,g2_avg_outliers_per_active_group,g2_victim_waste_pct,g4_pct_groups_with_outlier,g4_pct_groups_with_multi_outlier,g4_avg_outliers_per_active_group,g4_victim_waste_pct,g8_pct_groups_with_outlier,g8_pct_groups_with_multi_outlier,g8_avg_outliers_per_active_group,g8_victim_waste_pct
encoder.layer.7.attention.self.value.weight,"(768, 768)",589824,9.529307e-05,0.032907326,0.19491936,5.9232817,2406,0.4079182942708333,100.0,0.0,0.0,0.0,0.8138020833333334,0.002034505208333333,1.0025,0.4069010416666667,1.6242133246527777,0.007459852430555556,1.0045929018789144,1.2181599934895835,3.2212999131944446,0.03933376736111111,1.0130526315789474,2.818637424045139
encoder.layer.7.attention.output.dense.weight,"(768, 768)",589824,-1.46546845e-05,0.031689387,0.2465004,7.778642,3016,0.5113389756944444,99.86737400530504,0.1326259946949602,0.0,0.0,1.0087754991319444,0.013902452256944444,1.013781512605042,0.5043877495659722,1.9673665364583333,0.06849500868055555,1.039641502930024,1.47552490234375,3.7855360243055554,0.25634765625,1.0806162665711214,3.312344021267361
encoder.layer.7.intermediate.dense.weight,"(3072, 768)",2359296,0.00031754829,0.03910853,0.39758015,10.166073,9186,0.38935343424479163,99.70607446113651,0.28303940779446984,0.010886131069018071,0.0,0.7730272081163194,0.005679660373263889,1.007347296852725,0.3865136040581597,1.522148980034722,0.032891167534722224,1.023167743372689,1.1416117350260415,2.964613172743056,0.12919108072916669,1.0506691067139426,2.5940365261501737
encoder.layer.7.output.dense.weight,"(768, 3072)",2359296,5.4478164e-07,0.037500653,3.5619884,94.9847,12972,0.5498250325520833,98.63552266419981,1.16404563675609,0.18501387604070307,0.01541782300339192,1.0945638020833335,0.005086263020833334,1.004646840148699,0.5472819010416667,2.170308430989583,0.028483072916666668,1.013358331380361,1.6277313232421875,4.2724609375,0.12139214409722222,1.0295238095238095,3.7384033203125
encoder.layer.8.attention.self.query.weight,"(768, 768)",589824,0.000121056335,0.04402016,0.37962705,8.623936,2045,0.3467135959201389,99.75550122249389,0.24449877750611246,0.0,0.0,0.693088107638889,0.0003390842013888889,1.0004892367906066,0.3465440538194445,1.378716362847222,0.008138020833333332,1.0059026069847516,1.0340372721354165,2.719455295138889,0.052897135416666664,1.0199501246882794,2.3795233832465277
encoder.layer.8.attention.self.key.weight,"(768, 768)",589824,-4.2690222e-05,0.044131447,0.40166378,9.101532,2126,0.3604465060763889,98.40075258701788,1.5992474129821261,0.0,0.0,0.7195366753472222,0.0013563368055555555,1.0018850141376061,0.3597683376736111,1.4356825086805556,0.006103515625,1.0042512990080303,1.0767618815104165,2.842881944444444,0.04069010416666667,1.0143129770992367,2.487521701388889
encoder.layer.8.attention.self.value.weight,"(768, 768)",589824,9.540916e-06,0.03540624,0.18717618,5.286531,2290,0.3882514105902778,100.0,0.0,0.0,0.0,0.7744683159722222,0.002034505208333333,1.0026269702276707,0.3872341579861111,1.5414767795138888,0.011528862847222222,1.007479102507699,1.1561075846354165,3.050401475694444,0.055609809027777776,1.018230324588706,2.669101291232639
encoder.layer.8.attention.output.dense.weight,"(768, 768)",589824,-1.6891055e-06,0.033557896,0.5421142,16.154594,2561,0.4341973198784722,98.51620460757516,1.0542756735650136,0.4295197188598204,0.0,0.8565266927083334,0.01186794704861111,1.0138558986539985,0.4282633463541667,1.6805013020833333,0.043402777777777776,1.033494753833737,1.2603759765625,3.2430013020833335,0.16276041666666669,1.0710999581764953,2.837626139322917
encoder.layer.8.intermediate.dense.weight,"(3072, 768)",2359296,0.0003912025,0.0390083,0.4337041,11.118252,8101,0.3433651394314236,99.39513640291322,0.5801752870016047,0.02468831008517467,0.0,0.677829318576389,0.008900960286458332,1.0131315657828914,0.3389146592881945,1.3324313693576388,0.03339979383680556,1.0307927217203205,0.9993235270182291,2.598063151041667,0.10138617621527778,1.0572957452362308,2.273305257161458
encoder.layer.8.output.dense.weight,"(768, 3072)",2359296,-3.6737765e-07,0.037347257,3.1352038,83.947365,11232,0.47607421875,98.60220797720798,0.9704415954415955,0.4095441595441595,0.017806267806267807,0.9438408745659722,0.008307562934027778,1.0088018681516078,0.4719204372829861,1.8654717339409723,0.03526475694444444,1.020812505680269,1.399103800455729,3.6454942491319446,0.1285129123263889,1.044740024183797,3.1898074679904513
encoder.layer.9.attention.self.query.weight,"(768, 768)",589824,-0.000120250974,0.04589378,0.2692243,5.8662477,1813,0.3073798285590278,100.0,0.0,0.0,0.0,0.613742404513889,0.0010172526041666665,1.0016574585635358,0.3068712022569445,1.2227376302083335,0.006781684027777778,1.0055463117027177,0.91705322265625,2.4237738715277777,0.03526475694444444,1.0145495243424734,2.120802137586806
encoder.layer.9.attention.self.key.weight,"(768, 768)",589824,1.9485655e-05,0.045923967,0.6269592,13.652113,1991,0.3375583224826389,97.94073329984933,1.8583626318432949,0.20090406830738325,0.0,0.6744384765625,0.0006781684027777778,1.0010055304172951,0.33721923828125,1.3448079427083335,0.005425347222222222,1.0040342914775593,1.00860595703125,2.674696180555556,0.025770399305555556,1.0096348884381339,2.340359157986111
encoder.layer.9.attention.self.value.weight,"(768, 768)",589824,2.8407738e-05,0.034493815,0.20933148,6.068667,2106,0.3570556640625,99.95251661918329,0.04748338081671415,0.0,0.0,0.7130940755208333,0.0010172526041666665,1.0014265335235377,0.35654703776041663,1.4187282986111112,0.00949435763888889,1.0066921606118546,1.0640462239583335,2.8130425347222223,0.042046440972222224,1.0154291224686596,2.461412217881944
encoder.layer.9.attention.output.dense.weight,"(768, 768)",589824,1.037704e-05,0.0326994,0.37368962,11.428027,2128,0.3607855902777778,98.49624060150376,1.362781954887218,0.14097744360902253,0.0,0.7090250651041667,0.012546115451388888,1.0176948828311811,0.35451253255208337,1.384819878472222,0.04611545138888889,1.0421155729676788,1.0386149088541665,2.676052517361111,0.1315646701388889,1.0785605676634566,2.3415459526909723
